date,realization-1,realization-2,realization-3,realization-4,realization-5
1998-07-25,1341.735,1346.176,1349.004,1340.311,1345.258
1998-07-26,1402.902,1406.42,1404.609,1401.49,1406.419
1998-07-27,1434.32,1437.109,1432.885,1432.146,1438.172
1998-07-28,1438.853,1441.978,1436.041,1433.904,1443.092
1998-07-29,1418.964,1415.497,1416.943,1421.163,1415.452
1998-07-30,1380.569,1385.346,1383.053,1376.921,1383.892
1998-07-31,1331.932,1332.513,1328.319,1330.289,1332.69
1998-08-01,1260.834,1271.949,1265.858,1253.794,1269.019
1998-08-02,1194.729,1211.349,1185.648,1184.529,1214.844
1998-08-03,1135.289,1146.497,1129.411,1129.214,1147.225
1998-08-04,1104.615,1097.6,1081.526,1106.371,1103.83
1998-08-05,1071.644,1087.376,1083.866,1063.604,1083.826
1998-08-06,1075.655,1078.235,1074.976,1074.336,1078.534
1998-08-07,1087.419,1069.043,1090.555,1097.839,1067.86
1998-08-08,1090.76,1090.051,1088.129,1090.762,1090.906
1998-08-09,1076.795,1081.94,1090.062,1074.969,1076.939
1998-08-10,1053.813,1060.787,1057.997,1049.62,1059.002
1998-08-11,1027.099,1029.961,1024.205,1024.771,1030.359
1998-08-12,1008.742,1006.769,1002.163,1008.971,1008.457
1998-08-13,1010.928,992.789,1005.149,1020.69,994.349
1998-08-14,1021.745,1029.991,1032.085,1018.501,1027.44
1998-08-15,1059.871,1069.527,1062.834,1055.803,1070.106
1998-08-16,1125.6,1130.472,1108.628,1123.355,1137.338
1998-08-17,1151.752,1168.452,1152.334,1143.406,1169.302
1998-08-18,1151.188,1168.634,1153.019,1141.494,1169.065
1998-08-19,1129.461,1131.307,1116.072,1126.499,1135.865
1998-08-20,1082.154,1092.089,1073.396,1074.492,1095.096
1998-08-21,1033.54,1030.398,1029.118,1033.914,1030.574
1998-08-22,979.501,975.201,987.87,981.424,971.588
1998-08-23,935.375,942.179,939.826,931.292,940.038
1998-08-24,907.892,904.169,900.557,908.692,905.731
1998-08-25,879.475,877.448,876.9,879.866,877.635
1998-08-26,858.927,849.999,852.734,862.721,851.286
1998-08-27,835.071,836.511,826.831,833.147,838.587
1998-08-28,812.994,812.547,811.733,812.675,812.475
1998-08-29,793.812,793.696,793.578,793.457,793.348
1998-08-30,776.801,776.692,776.58,776.476,776.372
1998-08-31,776.3,776.437,776.584,776.723,776.855
1998-09-01,823.6,821.306,819.334,825.85,824.087
1998-09-02,885.067,884.122,881.793,886.356,886.268
1998-09-03,932.1,930.173,929.785,934.01,932.109
1998-09-04,986.033,990.058,997.009,986.067,987.863
1998-09-05,1045.683,1050.729,1055.741,1044.72,1048.837
1998-09-06,1095.546,1083.928,1102.853,1103.557,1081.754
1998-09-07,1106.443,1107.056,1105.159,1105.443,1106.929
1998-09-08,1081.513,1096.238,1076.653,1072.478,1097.828
1998-09-09,1046.472,1046.357,1064.957,1047.236,1039.842
1998-09-10,1024.171,1029.982,1033.154,1021.31,1026.885
1998-09-11,1010.396,1000.111,1008.274,1015.301,999.983
1998-09-12,978.11,977.714,967.381,976.644,980.253
1998-09-13,932.05,935.152,929.138,929.255,935.082
1998-09-14,892.019,886.618,885.78,893.591,887.565
1998-09-15,855.85,860.722,853.104,852.49,861.081
1998-09-16,858.543,857.716,852.947,859.15,860.103
1998-09-17,903.966,898.196,898.684,907.568,900.79
1998-09-18,929.941,924.029,927.96,933.037,924.604
1998-09-19,914.498,928.356,916.787,907.045,927.608
1998-09-20,910.439,908.859,910.578,911.203,908.647
1998-09-21,907.375,907.968,906.27,907.039,908.235
1998-09-22,907.924,908.736,909.92,907.57,908.308
1998-09-23,910.786,910.196,909.151,910.946,910.656
1998-09-24,903.936,902.503,903.333,904.345,902.44
1998-09-25,888.8,895.706,884.243,884.368,896.906
1998-09-26,873.907,874.04,875.474,873.617,873.277
1998-09-27,863.933,855.096,855.472,867.619,857.196
1998-09-28,834.483,839.747,840.566,831.645,837.304
1998-09-29,808.492,808.832,809.184,807.723,807.913
1998-09-30,779.666,779.484,779.296,779.111,778.943
1998-10-01,754.314,754.158,754,753.846,753.7
1998-10-02,733.45,733.321,733.191,733.06,732.941
1998-10-03,727.228,727.3,727.374,727.449,727.519
1998-10-04,737.063,737.04,737.013,736.991,736.967
1998-10-05,727.467,727.416,727.367,727.319,727.272
1998-10-06,720.228,720.158,720.086,720.017,719.952
1998-10-07,706.115,705.997,705.877,705.76,705.649
1998-10-08,687.894,687.768,687.641,687.517,687.399
1998-10-09,670.895,670.781,670.668,670.556,670.45
1998-10-10,655.718,655.613,655.508,655.404,655.305
1998-10-11,641.98,641.89,641.797,641.708,641.623
1998-10-12,630.4,630.322,630.243,630.166,630.093
1998-10-13,620.235,620.164,620.092,620.022,619.956
1998-10-14,610.991,610.927,610.861,610.797,610.738
1998-10-15,602.759,602.702,602.645,602.589,602.536
1998-10-16,595.833,595.787,595.74,595.695,595.652
1998-10-17,590.344,590.307,590.269,590.233,590.198
1998-10-18,587.572,587.572,587.573,587.574,587.574
1998-10-19,589.759,589.781,589.803,589.825,589.845
1998-10-20,593.286,593.317,593.347,593.377,593.405
1998-10-21,600.917,601.009,601.101,601.193,601.28
1998-10-22,622.277,622.499,622.722,622.942,623.151
1998-10-23,654.839,655.046,655.256,655.459,655.652
1998-10-24,673.129,673.177,673.225,673.271,673.314
1998-10-25,667.625,667.521,667.416,667.313,667.215
1998-10-26,647.178,647.015,646.849,646.688,646.535
1998-10-27,626.79,626.676,626.558,626.445,626.338
1998-10-28,619.972,619.992,620.012,620.032,620.052
1998-10-29,627.957,628.02,628.083,628.145,628.203
1998-10-30,633.698,633.712,633.727,633.742,633.755
1998-10-31,635.212,635.238,635.265,635.288,635.313
1998-11-01,638.573,638.582,638.591,638.6,638.607
1998-11-02,641.009,641.053,641.098,641.141,641.183
1998-11-03,648.435,648.481,648.525,648.569,648.61
1998-11-04,651.414,651.412,651.41,651.406,651.403
1998-11-05,653.785,653.847,653.911,653.971,654.03
1998-11-06,672.373,672.568,672.765,672.959,673.142
1998-11-07,709.776,710.089,710.404,710.714,711.008
1998-11-08,755.221,755.497,755.777,756.048,756.308
1998-11-09,794.669,794.948,795.218,795.487,795.751
1998-11-10,841.173,844.983,841.145,840.308,846.255
1998-11-11,903.999,894.11,895.334,909.807,897.922
1998-11-12,946.121,951.019,946.237,944.35,951.778
1998-11-13,963.07,963.652,962.43,962.589,963.745
1998-11-14,943.806,942.983,936.765,942.987,944.43
1998-11-15,912.586,916.871,921.266,910.798,914.026
1998-11-16,915.759,919.063,924.229,914.747,916.638
1998-11-17,958.326,956.264,964.783,961.826,956.05
1998-11-18,1073.15,1082.373,1066.374,1069.995,1087.544
1998-11-19,1176.902,1184.762,1177.931,1174.256,1185.868
1998-11-20,1287.339,1301.154,1295.668,1283.112,1301.989
1998-11-21,1553.803,1543.808,1539.503,1564.462,1552.444
1998-11-22,1887.54,1870.276,1906.546,1902.462,1863.915
1998-11-23,2178.957,2193.534,2197.075,2171.011,2192.107
1998-11-24,2389.111,2402.317,2436.342,2369.464,2388.518
1998-11-25,2549.71,2583.38,2549.354,2524.658,2585.35
1998-11-26,2599.066,2606.375,2597.102,2597.476,2611.786
1998-11-27,2571.514,2560.126,2560.339,2588.821,2572.568
1998-11-28,2640.323,2622.587,2638.414,2649.551,2618.939
1998-11-29,2771.183,2774.658,2779.832,2780.996,2770.686
1998-11-30,2996.689,2987.186,2995.706,3007.612,2993.124
1998-12-01,3302.114,3305.207,3308.177,3311.059,3314.052
1998-12-02,3758.328,3762.62,3766.472,3770.107,3774.374
1998-12-03,4239.466,4242.369,4244.868,4247.203,4250.151
1998-12-04,4471.82,4472.167,4472.474,4472.738,4473.084
1998-12-05,4338.696,4336.985,4335.541,4334.164,4332.408
1998-12-06,4001.809,3999.058,3996.669,3994.402,3991.602
1998-12-07,3578.938,3574.942,3571.307,3567.827,3563.868
1998-12-08,3079.729,3078.086,3069.917,3053.967,3059.223
1998-12-09,2772.637,2769.3,2797.738,2793.119,2772.919
1998-12-10,2521.595,2507.911,2510.089,2519.254,2501.712
1998-12-11,2422.198,2408.071,2411.264,2436.651,2402.141
1998-12-12,2485.686,2477.61,2496.238,2480.808,2471.873
1998-12-13,2894.413,2889.27,2898.231,2915.87,2898.046
1998-12-14,3543.743,3550.081,3555.915,3561.488,3567.723
1998-12-15,4641.882,4650.966,4658.644,4665.811,4675.169
1998-12-16,6165.043,6172.323,6178.141,6183.468,6191.142
1998-12-17,7384.222,7384.447,7387.843,7394.042,7393.4
1998-12-18,7918.794,7917.176,7920.878,7923.766,7920.633
1998-12-19,8032.729,8031.831,8030.6,8032.516,8032.609
1998-12-20,7912.545,7913.477,7909.747,7909.5,7911.991
1998-12-21,7698.294,7703.935,7686.346,7689.175,7702.621
1998-12-22,7399.349,7391.24,7380.209,7400.194,7397.478
1998-12-23,6990.592,6983.333,6958.615,6987.221,6991.652
1998-12-24,6452.105,6449.84,6448.083,6446.363,6443.83
1998-12-25,5880.199,5877.409,5875.203,5873.085,5870.111
1998-12-26,5344.706,5341.725,5339.316,5337.041,5333.905
1998-12-27,4871.701,4869.266,4867.262,4865.369,4862.823
1998-12-28,4561.862,4560.393,4559.171,4558.006,4556.491
1998-12-29,4407.024,4406.339,4405.777,4405.227,4404.53
1998-12-30,4355.22,4355.117,4355.045,4354.955,4354.857
1998-12-31,4369.243,4369.419,4369.583,4369.724,4369.911
1999-01-01,4381.646,4381.566,4381.504,4381.436,4381.353
1999-01-02,4321.976,4321.281,4320.702,4320.137,4319.424
1999-01-03,4169.475,4168.164,4167.043,4165.968,4164.619
1999-01-04,3948.21,3946.41,3944.848,3943.355,3941.527
1999-01-05,3672.151,3669.605,3667.322,3665.143,3662.606
1999-01-06,3418.101,3416.517,3415.044,3413.624,3412.078
1999-01-07,3288.134,3286.59,3285.106,3283.655,3282.156
1999-01-08,3066.35,3065.348,3065.317,3062.864,3061.481
1999-01-09,2876.967,2870.685,2899.556,2891.14,2869.268
1999-01-10,2753.73,2749.613,2742.206,2768.772,2751.299
1999-01-11,2628.111,2628.825,2638.025,2626.678,2631.159
1999-01-12,2491.029,2506.7,2464.526,2481.262,2520.138
1999-01-13,2390.181,2353.429,2365.177,2405.78,2345.652
1999-01-14,2286.317,2260.925,2255.455,2307.443,2256.667
1999-01-15,2200.204,2178.336,2133.239,2218.256,2204.048
1999-01-16,2082.819,2061.807,2079.069,2095.553,2058.526
1999-01-17,2002.688,1988.686,1981.38,2011.94,1996.389
1999-01-18,1904.687,1916.071,1910.556,1893.86,1915.896
1999-01-19,1838.132,1860.618,1828.703,1826.599,1862.223
1999-01-20,1768.432,1780.195,1781.82,1759.172,1775.298
1999-01-21,1782.69,1722.553,1765.142,1817.359,1724.692
1999-01-22,1848.144,1853.129,1829.951,1846.171,1865.294
1999-01-23,1923.275,1931.022,1918.998,1919.649,1938.956
1999-01-24,2000.427,2022.081,2032.022,1985.747,2017.258
1999-01-25,2205.655,2188.193,2224.694,2226.137,2187.077
1999-01-26,2412.552,2410.194,2415.397,2411.232,2403.89
1999-01-27,2633.741,2636.293,2634.494,2635.466,2642.606
1999-01-28,2839.963,2820.618,2796.255,2826.626,2836.246
1999-01-29,3012.474,3012.471,3013.199,3013.345,3013.179
1999-01-30,3032.661,3030.978,3032.111,3032.801,3030.454
1999-01-31,2932.8,2934.927,2911.446,2923.296,2936.736
1999-02-01,2814.757,2818.153,2801.881,2816.702,2815.354
1999-02-02,2621.688,2602.004,2602.103,2617.72,2583.748
1999-02-03,2452.724,2476.672,2479.012,2436.958,2466.909
1999-02-04,2312.313,2324.344,2317.407,2290.677,2310.541
1999-02-05,2216.012,2190.32,2201.904,2232.126,2188.918
1999-02-06,2097.836,2081.631,2109.884,2111.885,2066.152
1999-02-07,2005.294,1963.284,2003.6,2027.104,1954.198
1999-02-08,1932.099,1934.106,1908.727,1930.741,1944.037
1999-02-09,1883.998,1870.137,1877.526,1891.752,1870.315
1999-02-10,1874.002,1889.509,1887.798,1865.703,1882.292
1999-02-11,2001.307,2004.52,2021.495,2000.184,2006.661
1999-02-12,2348.905,2343.787,2381.525,2362.081,2333.351
1999-02-13,2956.129,2961.149,2970.001,2977.64,2969.389
1999-02-14,3532.326,3537.367,3542.023,3546.465,3551.406
1999-02-15,4204.352,4209.611,4214.153,4218.419,4223.763
1999-02-16,4868.233,4871.571,4874.362,4876.937,4880.381
1999-02-17,5208.299,5209.294,5210.126,5210.862,5211.876
1999-02-18,5209.244,5208.559,5208.025,5207.48,5206.743
1999-02-19,5006.892,5005.438,5004.254,5003.123,5001.59
1999-02-20,4761.996,4760.615,4759.488,4758.407,4756.97
1999-02-21,4599.644,4599.021,4598.505,4598.007,4597.355
1999-02-22,4553.928,4553.809,4553.716,4553.61,4553.482
1999-02-23,4525.521,4525.165,4524.882,4524.591,4524.225
1999-02-24,4425.62,4424.701,4423.934,4423.194,4422.25
1999-02-25,4247.577,4246.194,4245.016,4243.889,4242.472
1999-02-26,4021.457,4019.691,4018.167,4016.711,4014.918
1999-02-27,3745.807,3743.342,3741.154,3739.065,3736.594
1999-02-28,3452.092,3449.722,3447.532,3445.422,3443.098
1999-03-01,3214.07,3211.969,3209.961,3207.92,3205.874
1999-03-02,2967.338,2967.855,2965.518,2962.922,2962.954
1999-03-03,2845.366,2864.162,2824.748,2824.697,2866.537
1999-03-04,2823.204,2815.675,2837.325,2830.167,2825.447
1999-03-05,2824.397,2800.082,2808.278,2811.714,2778.108
1999-03-06,2884.435,2873.514,2871.717,2862.662,2850.625
1999-03-07,3010.09,3010.782,3011.584,3012.086,3012.719
1999-03-08,3206.72,3208.501,3210.217,3211.812,3213.539
1999-03-09,3462.222,3464.692,3466.987,3469.176,3471.574
1999-03-10,3716.267,3718.379,3720.271,3722.056,3724.153
1999-03-11,3998.472,4000.882,4002.992,4004.967,4007.392
1999-03-12,4328.053,4330.131,4331.912,4333.566,4335.688
1999-03-13,4545.544,4546.368,4547.08,4547.727,4548.58
1999-03-14,4564.897,4564.496,4564.169,4563.842,4563.423
1999-03-15,4424.317,4423.039,4421.968,4420.944,4419.631
1999-03-16,4194.661,4192.961,4191.513,4190.131,4188.393
1999-03-17,3942.518,3940.627,3938.986,3937.415,3935.5
1999-03-18,3679.338,3677.077,3675.057,3673.122,3670.862
1999-03-19,3423.348,3421.226,3419.244,3417.34,3415.26
1999-03-20,3228.17,3226.55,3224.973,3223.443,3221.877
1999-03-21,3046.585,3046.704,3045.49,3043.933,3044.429
1999-03-22,2905.517,2912.939,2890.812,2907.068,2917.144
1999-03-23,2742.029,2765.425,2743.571,2725.918,2765.937
1999-03-24,2623.748,2616.107,2605.835,2614.005,2608.582
1999-03-25,2521.43,2516.098,2516.827,2526.053,2514.421
1999-03-26,2440.954,2430.96,2441.674,2446.297,2426.432
1999-03-27,2406.68,2388.653,2384.403,2426.421,2386.564
1999-03-28,2374.316,2388.157,2364.117,2367.135,2391.735
1999-03-29,2410.778,2415.32,2392.761,2419.752,2423.644
1999-03-30,2346.533,2335.305,2355.721,2342.089,2329.012
1999-03-31,2276.707,2273.729,2255.614,2285.28,2277.079
1999-04-01,2201.279,2216.131,2208.699,2191.07,2219.458
1999-04-02,2154.861,2179.28,2131.719,2145.29,2194.617
1999-04-03,2140.82,2158.757,2142.232,2133.124,2162.02
1999-04-04,2226.548,2236.395,2205.263,2230.117,2256.249
1999-04-05,2435.578,2427.014,2459.072,2438.592,2412.736
1999-04-06,2745.326,2745.634,2734.384,2724.339,2743.341
1999-04-07,2998.957,3003.518,3001.83,2994.052,3000.213
1999-04-08,3142.196,3142.751,3143.321,3143.826,3144.351
1999-04-09,3199.704,3199.908,3200.101,3200.28,3200.465
1999-04-10,3184.526,3184.168,3183.807,3183.444,3183.087
1999-04-11,3082.478,3082.32,3081.689,3080.141,3080.112
1999-04-12,2921.272,2921.472,2920.259,2918.805,2928.531
1999-04-13,2791.777,2797.041,2815.569,2775.21,2790.552
1999-04-14,2662.069,2656.222,2662.469,2684.345,2662.059
1999-04-15,2574.645,2580.787,2528.719,2573.818,2586.709
1999-04-16,2496.159,2477.831,2474.923,2526.445,2486.538
1999-04-17,2410.389,2423.266,2424.349,2401.777,2422.618
1999-04-18,2344.369,2332.814,2333.523,2344.158,2340.839
1999-04-19,2274.67,2245.19,2251.152,2293.29,2243.1
1999-04-20,2154.474,2143.08,2188.264,2158.62,2116.209
1999-04-21,2039.969,2070.815,2081.229,2024.3,2060.283
1999-04-22,1948.48,1963.346,1930.589,1941.413,1971.717
1999-04-23,1838.923,1836.123,1870.546,1837.649,1819.083
1999-04-24,1763.069,1774.023,1776.339,1751.789,1772.64
1999-04-25,1718.286,1703.361,1679.895,1724.147,1718.775
1999-04-26,1651.032,1643.063,1670.457,1657.796,1633.045
1999-04-27,1596.52,1608.42,1617.743,1588.115,1600.407
1999-04-28,1540.748,1538.722,1532.377,1540.252,1540.265
1999-04-29,1495.29,1494.623,1490.916,1495.404,1495.659
1999-04-30,1522.104,1525.504,1530.532,1520.91,1523.839
1999-05-01,1601.398,1597.799,1619.441,1605.704,1593.75
1999-05-02,1684.338,1651.109,1670.697,1702.793,1656.049
1999-05-03,1720.29,1730.442,1714.898,1714.824,1734.937
1999-05-04,1736.708,1796.619,1737.976,1700.972,1806.774
1999-05-05,1772.266,1725.016,1734.682,1798.66,1737.418
1999-05-06,1716.156,1706.309,1727.485,1722.656,1699.186
1999-05-07,1673.202,1680.085,1665.911,1671.8,1679.302
1999-05-08,1622.911,1636.487,1640.807,1613.952,1631.255
1999-05-09,1597.275,1593.337,1606.704,1600.366,1587.845
1999-05-10,1574.885,1570.658,1565.982,1577.063,1573.363
1999-05-11,1544.727,1548.56,1550.54,1542.986,1546.58
1999-05-12,1504.073,1503.43,1511.74,1503.859,1500.234
1999-05-13,1451.909,1453.348,1453.421,1450.421,1451.968
1999-05-14,1392.847,1393.782,1392.564,1391.141,1392.979
1999-05-15,1337.842,1345.262,1336.723,1331.98,1344.82
1999-05-16,1329.13,1328.038,1332.742,1330.975,1327.364
1999-05-17,1355.734,1357.189,1347.833,1354.513,1359.436
1999-05-18,1313.335,1315.21,1313.604,1311.847,1314.815
1999-05-19,1273.825,1269.989,1272.403,1275.262,1269.166
1999-05-20,1244.797,1247.616,1243.728,1243.482,1247.855
1999-05-21,1248.52,1247.686,1249.834,1249.042,1247.346
1999-05-22,1253.185,1255.91,1254.212,1251.485,1255.663
1999-05-23,1255.089,1263.59,1256.416,1250.91,1263.53
1999-05-24,1253.234,1271.732,1267.513,1244.135,1267.583
1999-05-25,1252.81,1259.522,1266.976,1249.719,1254.548
1999-05-26,1239.727,1242.044,1229.413,1236.182,1245.178
1999-05-27,1203.488,1183.748,1203.572,1214.104,1181.416
1999-05-28,1158.338,1142.861,1151.688,1165.228,1144.021
1999-05-29,1111.176,1111.825,1130.072,1110.624,1104.938
1999-05-30,1095.729,1098.515,1102.571,1094.5,1096.076
1999-05-31,1102.994,1099.64,1096.373,1104.395,1102.025
1999-06-01,1110.669,1111.782,1110.133,1111.354,1111.304
1999-06-02,1114.122,1113.085,1117.484,1114.941,1112.024
1999-06-03,1095.457,1100.227,1112.399,1092.542,1094.452
1999-06-04,1074.167,1072.627,1077.608,1074.321,1070.956
1999-06-05,1043.794,1057.636,1047.586,1036.085,1056.375
1999-06-06,1036.079,1033.534,1034.417,1037.2,1033.87
1999-06-07,1036.229,1038.304,1035.877,1035.255,1038.682
1999-06-08,1053.81,1048.093,1064.511,1058.289,1045.127
1999-06-09,1087.318,1089.517,1092.272,1087.423,1088.462
1999-06-10,1129.541,1106.057,1124.242,1144.419,1106.359
1999-06-11,1130.023,1113.827,1135.262,1139.291,1111.346
1999-06-12,1094.381,1099.954,1091.61,1090.933,1099.403
1999-06-13,1040.313,1050.121,1046.54,1034.404,1047.265
1999-06-14,1003.127,1006.09,1008.802,1001.535,1003.809
1999-06-15,1004.189,1001.637,996.367,1005.106,1004.343
1999-06-16,1010.246,1010.114,1010.189,1010.421,1009.935
1999-06-17,1008.599,996.565,997.4,1014.027,999.527
1999-06-18,988.524,990.98,987.003,986.695,991.3
1999-06-19,976.407,980.816,965.251,972.825,984.174
1999-06-20,959.485,959.045,962.241,959.601,957.897
1999-06-21,946.543,938.559,939.16,949.94,940.247
1999-06-22,919.782,928.317,919.714,914.817,928.04
1999-06-23,913.034,916.455,918.38,911.808,915.046
1999-06-24,915.064,928.237,924.895,908.643,925.119
1999-06-25,913.494,911.735,912.893,914.451,911.976
1999-06-26,917.18,919.093,920.826,916.464,918.008
1999-06-27,938.954,952.044,949.353,934.101,950.337
1999-06-28,1021.766,1021.631,1010.496,1022.225,1026.492
1999-06-29,1064.841,1068.429,1060.128,1063.238,1070.71
1999-06-30,1080.077,1106.957,1092.569,1067.18,1103.339
1999-07-01,1102.911,1103.899,1107.595,1102.784,1102.572
1999-07-02,1111.984,1119.137,1113.912,1108.645,1118.152
1999-07-03,1133.08,1157.085,1139.157,1122.073,1155.687
1999-07-04,1211.672,1218.163,1224.383,1211.611,1216.907
1999-07-05,1299.299,1294.542,1290.092,1301.461,1297.668
1999-07-06,1238.561,1243.851,1248.061,1234.882,1239.791
1999-07-07,1184.681,1186.531,1164.542,1180.04,1191.912
1999-07-08,1147.858,1158.032,1138.161,1140.764,1161.99
1999-07-09,1135.007,1122.78,1140.093,1141.325,1120.524
1999-07-10,1083.953,1085.237,1100.511,1082.58,1079.243
1999-07-11,1040.22,1039.438,1040.933,1039.989,1038.295
1999-07-12,1009.382,1010.947,1013.214,1008.526,1009.401
1999-07-13,1013.504,1020.898,1020.749,1010.625,1019.454
1999-07-14,1117.66,1114.687,1127.925,1123.63,1115.61
1999-07-15,1272.08,1274.746,1267.924,1271.83,1277.72
1999-07-16,1280.764,1280.448,1282.34,1281,1279.834
1999-07-17,1307.65,1305.843,1302.486,1309.745,1308.238
1999-07-18,1382.725,1387.206,1385.014,1381.494,1388.09
1999-07-19,1445.339,1441.371,1439.407,1447.08,1443.212
1999-07-20,1435.919,1432.522,1432.49,1436.295,1432.294
1999-07-21,1379.653,1375.928,1376.008,1380.688,1375.431
1999-07-22,1295.555,1309.023,1296.042,1285.664,1308.034
1999-07-23,1218.475,1211.974,1216.43,1221.331,1210.106
1999-07-24,1142.786,1128.102,1161.657,1150.305,1120.124
1999-07-25,1080.228,1090.481,1093.339,1074.189,1085.691
1999-07-26,1037.897,1043.861,1035.674,1033.568,1043.748
1999-07-27,1001.569,998.557,988.791,1001.357,1001.761
1999-07-28,959.846,961.056,961.323,958.706,959.761
1999-07-29,929.97,932.675,920.652,927.055,934.994
1999-07-30,901.672,903.53,902.452,900.317,902.851
1999-07-31,884.332,887.912,878.926,881.541,889.201
1999-08-01,859.897,865.881,859.351,856.137,865.575
1999-08-02,836.217,841.149,832.339,832.735,841.853
1999-08-03,812.914,813.677,813.141,812.036,813.101
1999-08-04,792.944,792.817,792.692,792.565,792.448
1999-08-05,775.474,775.366,775.259,775.154,775.052
